90,12,32,69,96,71,66,90,53,33,44,38,66,92,48,41,78,94,51,72
76,95,43,54,13,29,6,72,14,11,16,53,27,39,29,82,75,26,62,86
84,67,11,37,37,60,85,14,27,32,49,53,40,6,33,30,66,31,49,65
81,67,16,41,65,13,25,75,36,96,71,72,7,59,76,0,65,67,72,65
53,76,84,84,21,56,49,9,48,11,17,3,57,11,88,47,24,100,72,95
56,8,68,61,63,17,17,36,18,35,92,71,26,12,18,27,93,71,71,69
93,95,33,56,30,61,19,58,18,58,33,13,32,37,12,1,27,46,72,12
0,39,51,17,68,42,25,47,85,79,12,21,10,60,16,83,51,93,96,49
96,2,25,48,28,14,72,56,55,93,35,65,72,75,72,98,12,58,20,81
14,61,20,73,81,12,89,71,47,10,31,5,84,47,49,90,60,43,65,82
46,47,26,42,69,62,91,8,41,67,24,25,72,84,44,67,78,18,87,28
55,83,35,60,84,56,46,39,81,72,45,28,6,61,84,20,63,16,45,69
16,42,43,31,3,83,1,79,96,12,8,56,14,48,70,88,1,19,98,48
73,84,44,14,16,81,62,56,41,22,39,87,15,29,89,11,83,78,19,30
45,6,79,33,97,85,70,0,49,36,39,93,36,99,52,3,76,100,40,30
95,92,83,7,2,62,40,10,82,55,61,73,20,37,96,10,23,96,25,51
97,44,24,88,85,0,20,100,2,52,27,25,20,29,67,38,17,27,76,38
18,14,76,62,66,58,7,74,64,73,75,0,82,22,91,58,89,12,18,76
62,26,78,41,97,81,76,44,88,98,0,54,22,53,56,29,55,8,100,97
57,52,98,73,77,7,69,15,11,26,96,99,86,66,49,11,25,11,12,33
