-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, 14.48, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59, -48.59
