225.63, 140.39, 223.12, 220.62, 220.62, 218.11, 218.11, 215.6, 210.59, 210.59, 208.08, 208.08, 205.58, 205.58, 200.56, 200.56, 198.05, 198.05, 198.05, 193.04, 193.04, 193.04, 188.03, 188.03, 188.03, 188.03, 183.01, 183.01, 183.01, 180.51, 175.49, 175.49, 172.98, 172.98, 172.98, 170.48, 170.48, 167.97, 165.46, 165.46, 162.96, 160.45, 157.94, 160.45, 157.94, 155.44, 152.93, 150.42, 152.93, 147.91, 145.41, 145.41, 142.9, 142.9, 145.41, 140.39, 140.39, 135.38, 135.38, 132.87, 135.38, 130.37, 130.37, 127.86, 125.35, 127.86, 125.35, 122.84, 120.34, 117.83, 117.83, 115.32
225.63, 225.63, 223.12, 223.12, 220.62, 215.6, 218.11, 213.1, 213.1, 210.59, 210.59, 210.59, 208.08, 203.07, 203.07, 203.07, 198.05, 198.05, 195.55, 195.55, 195.55, 190.53, 784.7, 188.03, 188.03, 188.03, 183.01, 183.01, 180.51, 180.51, 180.51, 178.0, 178.0, 175.49, 170.48, 172.98, 170.48, 170.48, 167.97, 165.46, 162.96, 160.45, 157.94, 160.45, 157.94, 155.44, 155.44, 152.93, 150.42, 150.42, 147.91, 147.91, 142.9, 145.41, 140.39, 140.39, 140.39, 137.89, 135.38, 135.38, 130.37, 132.87, 130.37, 125.35, 127.86, 125.35, 125.35, 122.84, 120.34, 120.34, 120.34, 117.83
225.63, 225.63, 223.12, 223.12, 218.11, 220.62, 215.6, 215.6, 213.1, 213.1, 208.08, 208.08, 223.12, 205.58, 205.58, 200.56, 200.56, 200.56, 195.55, 195.55, 195.55, 195.55, 193.04, 188.03, 188.03, 188.03, 185.52, 185.52, 180.51, 183.01, 178.0, 175.49, 175.49, 172.98, 175.49, 85.24, 167.97, 170.48, 167.97, 165.46, 162.96, 160.45, 162.96, 160.45, 155.44, 157.94, 155.44, 155.44, 150.42, 152.93, 147.91, 147.91, 65.18, 145.41, 142.9, 142.9, 140.39, 140.39, 137.89, 137.89, 135.38, 130.37, 132.87, 130.37, 127.86, 127.86, 125.35, 122.84, 122.84, 122.84, 122.84, 117.83
228.14, 225.63, 225.63, 220.62, 218.11, 218.11, 218.11, 172.98, 215.6, 210.59, 210.59, 210.59, 205.58, 205.58, 205.58, 205.58, 200.56, 200.56, 200.56, 195.55, 195.55, 193.04, 193.04, 193.04, 787.2, 185.52, 185.52, 183.01, 183.01, 180.51, 180.51, 178.0, 175.49, 172.98, 172.98, 170.48, 172.98, 170.48, 167.97, 165.46, 162.96, 162.96, 160.45, 157.94, 157.94, 155.44, 155.44, 152.93, 152.93, 152.93, 147.91, 147.91, 147.91, 142.9, 145.41, 140.39, 142.9, 137.89, 140.39, 135.38, 132.87, 135.38, 132.87, 130.37, 130.37, 127.86, 127.86, 125.35, 125.35, 120.34, 120.34, 117.83
228.14, 228.14, 223.12, 223.12, 220.62, 220.62, 215.6, 215.6, 215.6, 127.86, 210.59, 125.35, 208.08, 205.58, 205.58, 205.58, 200.56, 200.56, 200.56, 195.55, 198.05, 193.04, 193.04, 190.53, 190.53, 188.03, 188.03, 185.52, 183.01, 183.01, 180.51, 178.0, 178.0, 175.49, 172.98, 175.49, 172.98, 170.48, 80.22, 167.97, 165.46, 162.96, 162.96, 160.45, 160.45, 155.44, 157.94, 152.93, 152.93, 152.93, 152.93, 147.91, 145.41, 145.41, 142.9, 142.9, 140.39, 140.39, 137.89, 135.38, 137.89, 135.38, 132.87, 132.87, 130.37, 130.37, 125.35, 125.35, 125.35, 125.35, 120.34, 122.84
225.63, 225.63, 225.63, 137.89, 223.12, 218.11, 218.11, 218.11, 213.1, 213.1, 213.1, 213.1, 208.08, 208.08, 205.58, 205.58, 200.56, 200.56, 198.05, 198.05, 198.05, 195.55, 195.55, 193.04, 188.03, 190.53, 188.03, 188.03, 185.52, 183.01, 180.51, 180.51, 178.0, 175.49, 85.24, 172.98, 170.48, 172.98, 170.48, 165.46, 167.97, 165.46, 165.46, 160.45, 157.94, 157.94, 157.94, 157.94, 152.93, 152.93, 150.42, 150.42, 147.91, 147.91, 145.41, 145.41, 142.9, 140.39, 137.89, 140.39, 137.89, 137.89, 135.38, 135.38, 132.87, 127.86, 127.86, 127.86, 127.86, 125.35, 125.35, 122.84
228.14, 228.14, 223.12, 223.12, 223.12, 218.11, 218.11, 218.11, 218.11, 213.1, 213.1, 213.1, 208.08, 205.58, 205.58, 205.58, 203.07, 203.07, 198.05, 200.56, 195.55, 198.05, 193.04, 190.53, 193.04, 188.03, 185.52, 188.03, 185.52, 183.01, 180.51, 178.0, 180.51, 178.0, 175.49, 172.98, 175.49, 170.48, 167.97, 170.48, 165.46, 165.46, 167.97, 162.96, 162.96, 157.94, 157.94, 157.94, 155.44, 155.44, 152.93, 152.93, 150.42, 145.41, 147.91, 145.41, 142.9, 140.39, 142.9, 140.39, 140.39, 137.89, 132.87, 130.37, 130.37, 130.37, 127.86, 127.86, 127.86, 125.35, 122.84, 125.35
228.14, 228.14, 230.65, 223.12, 223.12, 223.12, 218.11, 218.11, 218.11, 213.1, 213.1, 210.59, 210.59, 210.59, 205.58, 203.07, 203.07, 200.56, 200.56, 198.05, 198.05, 195.55, 193.04, 193.04, 190.53, 188.03, 190.53, 188.03, 185.52, 183.01, 180.51, 183.01, 180.51, 178.0, 178.0, 175.49, 172.98, 172.98, 170.48, 170.48, 165.46, 167.97, 162.96, 162.96, 162.96, 157.94, 160.45, 157.94, 157.94, 152.93, 155.44, 150.42, 147.91, 150.42, 147.91, 145.41, 142.9, 145.41, 142.9, 137.89, 140.39, 135.38, 135.38, 135.38, 135.38, 130.37, 132.87, 127.86, 130.37, 127.86, 125.35, 122.84
230.65, 140.39, 225.63, 225.63, 137.89, 223.12, 218.11, 218.11, 218.11, 127.86, 215.6, 210.59, 210.59, 208.08, 208.08, 205.58, 205.58, 203.07, 203.07, 200.56, 198.05, 198.05, 195.55, 193.04, 190.53, 193.04, 190.53, 188.03, 185.52, 183.01, 185.52, 183.01, 178.0, 180.51, 175.49, 178.0, 172.98, 170.48, 170.48, 170.48, 167.97, 167.97, 167.97, 162.96, 160.45, 162.96, 157.94, 157.94, 155.44, 155.44, 152.93, 150.42, 152.93, 150.42, 147.91, 145.41, 142.9, 145.41, 140.39, 140.39, 137.89, 137.89, 137.89, 137.89, 135.38, 135.38, 132.87, 127.86, 130.37, 127.86, 127.86, 125.35
230.65, 230.65, 225.63, 225.63, 223.12, 223.12, 223.12, 218.11, 215.6, 215.6, 215.6, 213.1, 213.1, 210.59, 210.59, 208.08, 203.07, 205.58, 203.07, 203.07, 200.56, 198.05, 195.55, 193.04, 195.55, 193.04, 190.53, 188.03, 185.52, 185.52, 183.01, 180.51, 180.51, 178.0, 178.0, 175.49, 175.49, 175.49, 170.48, 170.48, 77.72, 165.46, 165.46, 162.96, 162.96, 162.96, 160.45, 160.45, 157.94, 52.65, 62.68, 152.93, 150.42, 150.42, 147.91, 145.41, 145.41, 142.9, 142.9, 142.9, 142.9, 137.89, 137.89, 137.89, 135.38, 135.38, 132.87, 130.37, 127.86, 127.86, 125.35, 125.35
