13, 13, 13, 12, 12, 13, 12, 13, 12, 12, 12, 12, 12, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 18, 18, 19, 19, 19, 20, 21, 22, 21, 21, 23, 25, 28, 27, 28, 29, 30, 30, 30, 30, 30, 30, 30, 28, 29, 28, 28, 28, 27, 26, 26, 24
13, 13, 12, 12, 13, 12, 12, 12, 12, 13, 12, 12, 13, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 16, 16, 15, 16, 16, 16, 16, 29, 16, 17, 17, 17, 17, 18, 18, 18, 19, 19, 20, 20, 21, 22, 21, 21, 22, 23, 26, 27, 27, 29, 30, 30, 31, 31, 31, 31, 30, 29, 28, 26, 26, 26, 26, 25, 24, 23, 22
13, 12, 12, 13, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 15, 16, 16, 16, 16, 24, 16, 16, 16, 16, 17, 17, 19, 19, 18, 18, 18, 19, 20, 20, 21, 20, 21, 23, 24, 26, 27, 27, 27, 28, 30, 28, 28, 28, 28, 30, 28, 28, 26, 27, 24, 23, 23, 23, 21, 22, 20
17, 13, 12, 13, 12, 12, 12, 12, 13, 13, 12, 12, 12, 13, 13, 13, 13, 14, 14, 14, 14, 14, 15, 15, 15, 15, 15, 16, 15, 16, 17, 16, 17, 17, 17, 17, 18, 18, 19, 19, 19, 20, 22, 22, 20, 25, 21, 23, 22, 25, 26, 28, 30, 30, 28, 28, 28, 27, 28, 27, 27, 26, 26, 24, 23, 23, 22, 21, 22, 22, 21, 21
13, 12, 12, 12, 12, 12, 12, 12, 13, 13, 13, 14, 13, 14, 14, 14, 14, 15, 15, 14, 12, 12, 12, 13, 13, 15, 15, 14, 15, 16, 16, 17, 17, 17, 18, 18, 18, 18, 18, 20, 20, 21, 22, 31, 23, 26, 24, 24, 26, 26, 28, 29, 28, 27, 27, 27, 27, 25, 25, 26, 25, 23, 24, 23, 22, 21, 20, 21, 20, 18, 19, 19
12, 12, 12, 12, 12, 12, 12, 12, 14, 13, 14, 14, 14, 15, 15, 14, 15, 15, 14, 15, 15, 15, 15, 15, 16, 16, 16, 17, 16, 16, 17, 17, 17, 18, 18, 18, 18, 18, 20, 20, 20, 27, 20, 23, 22, 22, 25, 27, 30, 29, 26, 27, 26, 27, 26, 26, 26, 23, 23, 22, 21, 21, 20, 20, 21, 20, 20, 18, 19, 20, 20, 19
13, 13, 13, 13, 12, 12, 12, 12, 13, 14, 14, 14, 13, 13, 13, 14, 15, 17, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 17, 17, 17, 16, 18, 19, 19, 20, 20, 20, 34, 20, 20, 21, 21, 21, 24, 26, 26, 31, 28, 27, 27, 26, 23, 23, 23, 23, 21, 21, 21, 22, 21, 21, 21, 21, 19, 19, 19, 19, 18, 19, 18
12, 12, 13, 13, 13, 12, 17, 14, 16, 15, 13, 20, 14, 14, 12, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 15, 15, 17, 16, 16, 18, 18, 18, 18, 20, 20, 20, 29, 20, 21, 20, 22, 25, 25, 27, 29, 31, 27, 27, 26, 26, 24, 24, 22, 21, 21, 21, 21, 21, 20, 20, 20, 19, 18, 18, 18, 18, 18, 18, 17, 17, 16
19, 13, 17, 17, 14, 21, 14, 14, 17, 12, 13, 14, 14, 15, 14, 14, 14, 15, 15, 15, 15, 15, 15, 15, 16, 15, 16, 17, 17, 17, 18, 19, 19, 20, 20, 22, 21, 20, 21, 22, 21, 23, 24, 27, 26, 27, 26, 26, 26, 23, 22, 22, 21, 21, 21, 22, 20, 20, 20, 19, 19, 18, 19, 19, 19, 19, 18, 17, 17, 16, 14, 13
12, 12, 13, 13, 13, 14, 13, 13, 17, 16, 14, 14, 17, 16, 16, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 16, 16, 17, 20, 17, 17, 19, 19, 25, 20, 20, 20, 21, 21, 23, 26, 23, 32, 29, 26, 24, 22, 23, 21, 165, 22, 21, 24, 21, 22, 20, 20, 20, 20, 19, 18, 18, 19, 18, 19, 17, 17, 17, 17, 15, 12, 13
13, 17, 15, 14, 19, 15, 14, 15, 17, 18, 20, 19, 13, 15, 14, 15, 14, 14, 15, 16, 15, 15, 15, 15, 16, 16, 17, 18, 17, 17, 19, 19, 20, 20, 21, 20, 23, 24, 21, 29, 23, 24, 24, 23, 22, 22, 22, 23, 24, 25, 22, 21, 20, 36, 20, 19, 19, 19, 18, 18, 18, 18, 18, 16, 17, 16, 17, 15, 13, 12, 11, 11
16, 18, 17, 16, 21, 20, 18, 19, 15, 14, 15, 15, 14, 15, 16, 16, 16, 16, 15, 15, 15, 15, 15, 15, 16, 16, 17, 17, 19, 21, 19, 19, 19, 21, 20, 21, 24, 21, 23, 23, 22, 23, 23, 22, 25, 22, 23, 22, 25, 24, 23, 23, 25, 19, 19, 19, 18, 18, 18, 18, 18, 17, 16, 17, 17, 17, 14, 13, 11, 11, 11, 9
15, 15, 20, 16, 21, 23, 27, 30, 41, 14, 14, 16, 17, 20, 14, 15, 16, 16, 21, 15, 15, 15, 17, 17, 17, 17, 17, 19, 19, 21, 18, 19, 20, 20, 21, 25, 21, 22, 22, 21, 21, 23, 23, 27, 79, 22, 23, 23, 21, 21, 21, 21, 21, 21, 19, 18, 17, 18, 18, 18, 16, 16, 16, 16, 15, 13, 12, 11, 10, 10, 9, 8
15, 17, 32, 27, 33, 28, 28, 35, 29, 43, 37, 22, 24, 14, 14, 18, 16, 17, 18, 15, 15, 17, 17, 17, 17, 18, 19, 19, 18, 22, 19, 20, 20, 20, 21, 20, 21, 22, 21, 21, 22, 23, 26, 24, 23, 22, 22, 21, 20, 20, 20, 23, 19, 25, 20, 18, 24, 18, 17, 16, 16, 16, 16, 15, 14, 13, 11, 11, 11, 9, 9, 9
